id,word,assc
1120161205,모직,0.44
1120161205,청문회,0.44
1120161205,제일,0.43
1120161205,부회장,0.42
1120161205,의혹,0.41
1120161205,김신,0.4
1120161205,김종중,0.4
1120161205,민간인,0.4
1120161205,특별위원회,0.39
1120161205,전략팀장,0.39
1120161205,출석,0.39
1120161205,chokob,0.39
1120161205,진상,0.39
1120161205,최혁,0.39
1120161205,합병,0.38
1120161205,진상규명,0.38
1120161205,국정농단,0.37
1120161205,일가,0.35
1120161205,규명,0.35
1120161205,승마,0.32
1120161205,최순실,0.31
1120161205,질문,0.31
1120161205,박원오,0.31
1120161205,홍완선,0.31
1120161205,사장단,0.3
1120161205,정조준,0.3
1120161205,사건,0.29
1120161205,국조,0.29
1120161205,증인,0.28
1120161205,노트북,0.28
1120161205,내구성,0.28
1120161205,주주총회,0.28
1120161205,강건,0.28
1120161205,깃털,0.28
1120161205,대화면,0.28
1120161205,대화면·초경량,0.28
1120161205,베젤을,0.28
1120161205,아이언,0.28
1120161205,초슬림,0.28
1120161205,힌지,0.28
1120161205,·구속,0.28
1120161205,국민연금공단이,0.28
1120161205,권오택,0.28
1120161205,말이다,0.28
1120161205,무사,0.28
1120161205,미르·k스포츠재단에,0.28
1120161205,반대급부,0.28
1120161205,복지기금,0.28
1120161205,삼성라이온즈,0.28
1120161205,이영국,0.28
1120161205,지원사,0.28
1120161205,해달라고,0.28
1120161205,협박,0.28
1120161205,황성,0.28
1120161205,회장사를,0.28
1120161205,대가,0.27
1120161205,본관,0.27
1120161205,합금,0.27
1120161205,몸체,0.27
1120161205,메탈,0.27
1120161205,경영계획,0.26
1120161205,국회의사당,0.26
1120161205,문건,0.26
1120161205,수사가,0.25
1120161205,특검,0.25
1120161205,질의,0.25
1120161205,전횡,0.25
1120161205,검찰수사,0.25
1120161205,서열,0.25
1120161205,찬성,0.24
1120161205,누구냐는,0.24
1120161205,해체,0.23
1120161205,최태원,0.23
1120161205,전문위원회,0.23
1120161205,시장조사기관,0.23
1120161205,입수,0.23
1120161205,최씨,0.22
1120161205,인치,0.22
1120161205,의혹사건,0.22
1120161205,경영진단팀장,0.22
1120161205,김기남,0.22
1120161205,묵묵부답,0.22
1120161205,미래전략실,0.22
1120161205,박학,0.22
1120161205,법무팀장,0.22
1120161205,사업부장,0.22
1120161205,삼성물산,0.22
1120161205,생각하느냐,0.22
1120161205,서초사옥에는,0.22
1120161205,성열우,0.22
1120161205,소명했냐,0.22
1120161205,시스템lsi,0.22
1120161205,이선종,0.22
1120161205,이준,0.22
1120161205,제일모직,0.22
1120161205,청문회에서,0.22
1120161205,최치훈,0.22
1120161205,커뮤니케이션팀장,0.22
1120161205,문형,0.22
1120161205,ihs,0.22
1120161205,rcs,0.22
1120161205,rich,0.22
1120161205,services,0.22
1120161205,가전사업부,0.22
1120161205,기획·전략,0.22
1120161205,뉴넥,0.22
1120161205,대용량,0.22
1120161205,데이터분석·api,0.22
1120161205,디네쉬,0.22
1120161205,박종환,0.22
1120161205,삼성bp화학을,0.22
1120161205,삼성sdi케미칼,0.22
1120161205,서초사옥에서,0.22
1120161205,선두기업,0.22
1120161205,손영권,0.22
1120161205,앱설치나,0.22
1120161205,인사지원팀장,0.22
1120161205,전략혁신센터사장,0.22
1120161205,전자장비,0.22
1120161205,정밀화학,0.22
1120161205,정현호,0.22
1120161205,최고봉,0.22
1120161205,커넥티드카용,0.22
1120161205,팔리월,0.22
1120161205,하만을,0.22
1120161205,사장,0.21
1120161205,고개,0.21
1120161205,박영선,0.21
1120161205,검색대,0.21
1120161205,기색,0.21
1120161205,년반,0.21
1120161205,대기실,0.21
1120161205,반올림,0.21
1120161205,소란,0.21
1120161205,이재용,0.21
1120161205,인권단체,0.21
1120161205,청색,0.21
1120161205,피곤,0.21
1120161205,배상금,0.2
1120161205,지분,0.2
1120161205,국정조사에서,0.2
1120161205,기금관리,0.2
1120161205,답하겠다,0.2
1120161205,대해,0.2
1120161205,사장단회의,0.2
1120161205,상태다,0.2
1120161205,성실히,0.2
1120161205,손경식,0.2
1120161205,유착,0.2
1120161205,이미지에도,0.2
1120161206,출산,0.44
1120161206,임산부,0.42
1120161206,임신,0.4
1120161206,축하,0.38
1120161206,롯데면세점이,0.37
1120161206,육아,0.36
1120161206,비율,0.34
1120161206,sjw인터내셔널,0.34
1120161206,수유실,0.32
1120161206,휴직,0.31
1120161206,세정제,0.31
1120161206,필라테스는,0.31
1120161206,남성,0.3
1120161206,가임,0.3
1120161206,밑으로,0.3
1120161206,발표가임여성,0.3
1120161206,말하기,0.3
1120161206,서비스에이스,0.3
1120161206,헨켈코리아,0.3
1120161206,조순정,0.3
1120161206,강영운,0.29
1120161206,요가,0.29
1120161206,연령,0.28
1120161206,문지웅,0.28
1120161206,보험공단,0.28
1120161206,가정양립,0.28
1120161206,제조부문,0.28
1120161206,목걸이,0.28
1120161206,iwc다,0.28
1120161206,sihh,0.28
1120161206,spop,0.28
1120161206,‘리베르소’가,0.28
1120161206,‘보헴,0.28
1120161206,‘스타,0.28
1120161206,‘아틀리에,0.28
1120161206,‘오버시즈,0.28
1120161206,“명품,0.28
1120161206,“화장품,0.28
1120161206,국제고급시계박람회,0.28
1120161206,귀걸이,0.28
1120161206,나잇,0.28
1120161206,데이남성,0.28
1120161206,랑데부,0.28
1120161206,르쿨트르,0.28
1120161206,르쿨트르는,0.28
1120161206,리베르소’를,0.28
1120161206,문가든’처럼,0.28
1120161206,민지혜,0.28
1120161206,사파이어,0.28
1120161206,스몰’,0.28
1120161206,시계iwc,0.28
1120161206,실속파,0.28
1120161206,여풍,0.28
1120161206,역사”라며,0.28
1120161206,예거,0.28
1120161206,예물,0.28
1120161206,장롱,0.28
1120161206,컬렉션’,0.28
1120161206,컬렉션’을,0.28
1120161206,콘스탄틴도,0.28
1120161206,큼지막,0.28
1120161206,포르토피노,0.28
1120161206,女風,0.28
1120161206,운영,0.27
1120161206,직원,0.27
1120161206,출산율,0.27
1120161206,롯데시네마,0.27
1120161206,검진,0.27
1120161206,강동구도시관리공단,0.27
1120161206,객관식,0.27
1120161206,△공정성△자부심,0.27
1120161206,△믿음,0.27
1120161206,△존중,0.27
1120161206,기업니다,0.27
1120161206,롯데백화점·한국관광공사,0.27
1120161206,시스코시템즈코리아,0.27
1120161206,양성·발굴,0.27
1120161206,인스티튜트가,0.27
1120161206,있느냐에,0.27
1120161206,판매·유통부문,0.27
1120161206,한국보훈복지의료공단·한국애브비·이랜드서비스가,0.27
1120161206,unfpa,0.27
1120161206,고혈압,0.27
1120161206,난소암,0.27
1120161206,루푸스,0.27
1120161206,류머티즘,0.27
1120161206,빈혈,0.27
1120161206,산과질환,0.27
1120161206,스카이fp지점,0.27
1120161206,신염,0.27
1120161206,유엔인구기금,0.27
1120161206,이숙자,0.27
1120161206,임신·출산에,0.27
1120161206,입원,0.27
1120161206,자궁암,0.27
1120161206,지출한다,0.27
1120161206,홍콩·일본·싱가포르,0.27
1120161206,민국,0.26
1120161206,인재,0.26
1120161206,정욱,0.26
1120161206,결혼,0.26
1120161206,생략,0.26
1120161206,기저귀,0.26
1120161206,그랜드,0.26
1120161206,힐튼,0.26
1120161206,무급휴가,0.26
1120161206,시험관,0.26
1120161206,여직원,0.26
1120161206,입덧,0.26
1120161206,김동은,0.26
1120161206,저체중아,0.26
1120161206,시계,0.25
1120161206,종합대상,0.25
1120161206,수면,0.25
1120161206,씨제이텔레닉스,0.25
1120161206,간부사원,0.25
1120161206,근속,0.25
1120161206,대한,0.24
1120161206,동호회,0.24
1120161206,엄마,0.24
1120161206,취학,0.24
1120161206,institute,0.24
1120161206,가사호호,0.24
1120161206,롯데면세점은,0.24
1120161206,운동회,0.24
1120161206,근로의욕,0.24
1120161206,젖병,0.24
1120161206,축하금,0.24
1120161206,다이어트·건강에,0.24
1120161206,요가·필라테스,0.24
1120161206,출산·양육에,0.24
1120161206,단절,0.23
1120161206,국민건강,0.23
1120161206,입원비,0.23
1120161206,초혼,0.23
1120161206,시원스쿨,0.23
1120161206,롯데면세점,0.23
1120161206,소독기,0.23
1120161206,자녀,0.22
1120161206,경력,0.22
1120161206,임직원,0.22
1120161206,성질,0.22
1120161206,김정환,0.22
1120161206,출판,0.22
1120161206,기업환경,0.22
1120161206,전유물,0.22
1120161206,기혼,0.22
1120161206,서비스부문,0.22
1120161206,롯데시네마는,0.22
1120161206,시술,0.21
1120161206,인증제도,0.21
1120161206,복지,0.21
1120161206,대리,0.21
1120161206,제네바에서,0.21
1120161206,시원,0.21
1120161206,배려,0.21
1120161206,갖췄느냐에,0.21
1120161206,넓히고조직,0.21
1120161206,등개사,0.21
1120161206,선정됐다롯데하이마트,0.21
1120161206,시스코시스템즈코리아,0.21
1120161206,시원스쿨·롯데백화점·헨켈코리아,0.21
1120161206,여성인력,0.21
1120161206,외국계,0.21
1120161206,이랜드서비스가,0.21
1120161206,한구애브비,0.21
1120161206,모유,0.21
1120161206,방석,0.21
1120161206,영유아를,0.21
1120161206,임산부·육아기,0.21
1120161206,구비,0.2
1120161206,공채,0.2
1120161206,스쿨,0.2
1120161206,급성,0.2
1120161206,말기,0.2
1120161206,사망보험금,0.2
1120161206,신부전증,0.2
1120161206,심근경색증,0.2
1120161206,심장·간·폐·신장·췌장,0.2
1120161206,장기간병상태,0.2
1120161206,중대질병,0.2
1120161206,한국보건산업진흥원에,0.2
1120161206,소파,0.2
1120161206,니스,0.2
1120161206,피트,0.2
1120161206,뇌혈관,0.2
1120161206,심혈관질환,0.2
1120161206,격려,0.2
1120161206,mom,0.2
1120161206,가이드북,0.2
1120161206,다둥이,0.2
1120161206,로테스맘,0.2
1120161206,몽블랑은,0.2
1120161206,시곗줄,0.2
1120161207,출고가를,0.52
1120161207,오비맥주는,0.47
1120161207,환타,0.47
1120161207,코카콜라,0.45
1120161207,오비맥주와,0.45
1120161207,콜라,0.43
1120161207,삼양식품,0.43
1120161207,대열,0.4
1120161207,‘너구리’는,0.4
1120161207,‘신라면’은,0.4
1120161207,‘육개장사발면’은,0.4
1120161207,‘짜파게티’는,0.4
1120161207,“오비맥주와,0.4
1120161207,“현재까지는,0.4
1120161207,동종업계,0.4
1120161207,원인”이라고,0.4
1120161207,칠성,0.4
1120161207,가격,0.39
1120161207,금리,0.38
1120161207,상수도,0.37
1120161207,코카,0.37
1120161207,“이는,0.37
1120161207,개들이,0.37
1120161207,t당,0.37
1120161207,·l에,0.37
1120161207,가항,0.37
1120161207,급지,0.37
1120161207,급지를,0.37
1120161207,나항으로,0.37
1120161207,남포,0.37
1120161207,도심지,0.37
1120161207,동두천·가평,0.37
1120161207,시내버스·도시철도,0.37
1120161207,쓰레기종량제,0.37
1120161207,원·원,0.37
1120161207,원·원으로,0.37
1120161207,읍·면,0.37
1120161207,주차요금,0.37
1120161207,진주·거제,0.37
1120161207,진주·창녕·김해,0.37
1120161207,춘천·원주,0.37
1120161207,권장소비자가격,0.36
1120161207,대형마트,0.35
1120161207,종량제,0.35
1120161207,하수도,0.35
1120161207,방편,0.34
1120161207,라면,0.34
1120161207,카프리,0.34
1120161207,프리미어ob,0.34
1120161207,충주시,0.33
1120161207,저울질,0.32
1120161207,너구리,0.32
1120161207,식품업체,0.32
1120161207,오비맥주가,0.32
1120161207,상·하수도,0.32
1120161207,서민,0.31
1120161207,소비자가격,0.31
1120161207,봉투,0.31
1120161207,서면,0.31
1120161207,롯데마트,0.3
1120161207,오산,0.3
1120161207,합류,0.29
1120161207,자치단체,0.29
1120161207,시·군은,0.29
1120161207,안양·의정부·양주,0.29
1120161207,인판,0.29
1120161207,김수,0.28
1120161207,홈플러스,0.28
1120161207,하이트,0.28
1120161207,농심이,0.27
1120161207,열흘,0.27
1120161207,게티이미지뱅크정국혼란,0.27
1120161207,과천·안양·의정부·양주,0.27
1120161207,급행,0.27
1120161207,만∼만원에서,0.27
1120161207,만∼만원으로,0.27
1120161207,미설치,0.27
1120161207,부산―김해,0.27
1120161207,불과하다,0.27
1120161207,수도요금,0.27
1120161207,시·군을,0.27
1120161207,시·군이,0.27
1120161207,오른다,0.27
1120161207,원가회수율,0.27
1120161207,인상요인,0.27
1120161207,일반요금,0.27
1120161207,하수관로,0.27
1120161207,현실화율,0.27
1120161207,홈플러스가,0.27
1120161207,공공요금,0.26
1120161207,지난밤,0.26
1120161207,홈플러스는,0.26
1120161207,음료,0.25
1120161207,연방공개시장위원회,0.25
1120161207,계란,0.25
1120161207,대란,0.25
1120161207,“위,0.25
1120161207,안다”고,0.25
1120161207,제과·제빵업계도,0.25
1120161207,짜파게티,0.25
1120161207,fomc,0.24
1120161207,차관은,0.24
1120161207,강원도,0.23
1120161207,정국혼란,0.23
1120161207,매립장,0.23
1120161207,요금,0.22
1120161207,식음료,0.22
1120161207,생산원가,0.22
1120161207,fed,0.21
1120161207,연준은,0.21
1120161207,있다”고,0.21
1120161207,있다”며,0.21
1120161207,이마트,0.21
1120161207,조류인플루엔자,0.21
1120161207,쓰레기,0.21
1120161207,“시장,0.21
1120161207,“연준,0.21
1120161207,거시경제금융회의’에서,0.21
1120161207,at센터,0.21
1120161207,b도,0.21
1120161207,·빵,0.21
1120161207,고양이,0.21
1120161207,기습적,0.21
1120161207,다느냐와,0.21
1120161207,다반사,0.21
1120161207,단팥빵은,0.21
1120161207,대형마트에,0.21
1120161207,동원f,0.21
1120161207,메뉴판,0.21
1120161207,뭇매,0.21
1120161207,불가피했다,0.21
1120161207,빅파이,0.21
1120161207,사발,0.21
1120161207,서글프다,0.21
1120161207,슬쩍,0.21
1120161207,식생활,0.21
1120161207,원료비,0.21
1120161207,유통정보,0.21
1120161207,육개장,0.21
1120161207,인상폭,0.21
1120161207,짜파게티는,0.21
1120161207,크라운제과가,0.21
1120161207,탄산음료,0.21
1120161207,파리바게뜨와,0.21
1120161207,해태제과도,0.21
1120161207,이마트에서는,0.21
1120161207,·소방,0.21
1120161207,·외무·군무원,0.21
1120161207,경정,0.21
1120161207,법의,0.21
1120161207,부검,0.21
1120161207,소방령,0.21
1120161207,폭발물,0.21
1120161207,하사,0.21
1120161207,평균,0.2
1120161207,fed·연준,0.2
1120161207,행렬,0.2
1120161208,가지수,0.53
1120161208,수입물,0.51
1120161208,물가,0.47
1120161208,잠정치,0.46
1120161208,지난달,0.45
1120161208,석유류,0.44
1120161208,수출물가지수,0.43
1120161208,상승률,0.42
1120161208,공산품,0.39
1120161208,근원,0.38
1120161208,전월,0.37
1120161208,반등하면서,0.37
1120161208,수입물가,0.37
1120161208,수출입물가지수’에,0.37
1120161208,한국은행수출입물가지수가,0.37
1120161208,전기·수도·가스는,0.36
1120161208,국제유가,0.36
1120161208,물가지수,0.35
1120161208,소비자물가,0.35
1120161208,환율,0.35
1120161208,대비,0.34
1120161208,전자기기,0.34
1120161208,소비자물가지수,0.32
1120161208,하락,0.31
1120161208,유가,0.31
1120161208,물가동향,0.31
1120161208,우영제,0.31
1120161208,개월,0.3
1120161208,원전으로,0.3
1120161208,원전이었던,0.3
1120161208,생선,0.29
1120161208,도시가스,0.29
1120161208,“토마토와,0.28
1120161208,원·달러,0.28
1120161208,채소,0.27
1120161208,석유수출국기구,0.27
1120161208,상승폭,0.27
1120161208,상승세,0.27
1120161208,이맘때,0.27
1120161208,측면도,0.27
1120161208,수출물가,0.27
1120161208,수출입물가지수,0.27
1120161208,제차금속제품은,0.27
1120161208,이후,0.26
1120161208,급등,0.26
1120161208,년개월만에,0.26
1120161208,포인트,0.25
1120161208,opec,0.25
1120161208,감산,0.25
1120161208,식료품,0.25
1120161208,기저,0.25
1120161208,지수,0.25
1120161208,배럴당,0.25
1120161208,“신선채소는,0.25
1120161208,농·축·수산물이,0.25
1120161208,상승했다”라며,0.25
1120161208,과일,0.24
1120161208,신선,0.24
1120161208,가격,0.24
1120161208,오름세,0.24
1120161208,p였다,0.24
1120161208,가스는,0.24
1120161208,에너지제외지수는,0.24
1120161208,중간재,0.24
1120161208,수준,0.23
1120161208,제외,0.23
1120161208,nymex,0.23
1120161208,wti,0.23
1120161208,뉴욕상업거래소,0.23
1120161208,브렌트유,0.23
1120161208,기록,0.22
1120161208,년개월,0.22
1120161208,런던,0.22
1120161208,한국은행이,0.22
1120161208,ice,0.22
1120161208,농산물,0.21
1120161208,영향,0.21
1120161208,달러,0.21
1120161208,수산,0.21
1120161208,한국은행에,0.21
1120161208,회원국,0.21
1120161208,발표,0.2
1120161208,급락했다,0.2
1120161208,비회원,0.2
1120161208,수도,0.2
1120161209,중국은,0.41
1120161209,중국에,0.35
1120161209,전방위,0.34
1120161209,ppp,0.33
1120161209,china,0.33
1120161209,ppi,0.32
1120161209,△새해,0.32
1120161209,△일본,0.32
